Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
Germany	Solar	20	scenario2	2	0.0
Germany	Solar	21	scenario2	2	0.0
Germany	Solar	22	scenario2	2	0.0
Germany	Solar	23	scenario2	2	0.0
Germany	Solar	24	scenario2	2	0.0
Denmark	Solar	1	scenario2	2	0.0
Denmark	Solar	2	scenario2	2	0.0
Denmark	Solar	3	scenario2	2	0.0
Denmark	Solar	4	scenario2	2	0.0
Denmark	Solar	5	scenario2	2	0.0
Denmark	Solar	6	scenario2	2	0.0
Denmark	Solar	7	scenario2	2	0.0
Denmark	Solar	8	scenario2	2	0.0
Denmark	Solar	9	scenario2	2	0.0
Denmark	Solar	10	scenario2	2	0.0
Denmark	Solar	11	scenario2	2	0.062
Denmark	Solar	12	scenario2	2	0.127
Denmark	Solar	13	scenario2	2	0.157
Denmark	Solar	14	scenario2	2	0.165
Denmark	Solar	15	scenario2	2	0.146
Denmark	Solar	16	scenario2	2	0.088
Denmark	Solar	17	scenario2	2	0.017
Denmark	Solar	18	scenario2	2	0.0
Denmark	Solar	19	scenario2	2	0.0
Denmark	Solar	20	scenario2	2	0.0
Denmark	Solar	21	scenario2	2	0.0
Denmark	Solar	22	scenario2	2	0.0
Denmark	Solar	23	scenario2	2	0.0
Denmark	Solar	24	scenario2	2	0.0
France	Solar	1	scenario2	2	0.0
France	Solar	2	scenario2	2	0.0
France	Solar	3	scenario2	2	0.0
France	Solar	4	scenario2	2	0.0
France	Solar	5	scenario2	2	0.0
France	Solar	6	scenario2	2	0.0
France	Solar	7	scenario2	2	0.0
France	Solar	8	scenario2	2	0.0
France	Solar	9	scenario2	2	0.0
France	Solar	10	scenario2	2	0.014
France	Solar	11	scenario2	2	0.122
France	Solar	12	scenario2	2	0.255
France	Solar	13	scenario2	2	0.355
France	Solar	14	scenario2	2	0.415
France	Solar	15	scenario2	2	0.423
France	Solar	16	scenario2	2	0.365
France	Solar	17	scenario2	2	0.247
France	Solar	18	scenario2	2	0.09
France	Solar	19	scenario2	2	0.0
France	Solar	20	scenario2	2	0.0
France	Solar	21	scenario2	2	0.0
France	Solar	22	scenario2	2	0.0
France	Solar	23	scenario2	2	0.0
France	Solar	24	scenario2	2	0.0
Germany	Windonshore	1	scenario2	2	0.2029
Germany	Windonshore	2	scenario2	2	0.1867
Germany	Windonshore	3	scenario2	2	0.1763
Germany	Windonshore	4	scenario2	2	0.1679
Germany	Windonshore	5	scenario2	2	0.1659
Germany	Windonshore	6	scenario2	2	0.1636
Germany	Windonshore	7	scenario2	2	0.1623
Germany	Windonshore	8	scenario2	2	0.1637
Germany	Windonshore	9	scenario2	2	0.1746
Germany	Windonshore	10	scenario2	2	0.1758
Germany	Windonshore	11	scenario2	2	0.1695
Germany	Windonshore	12	scenario2	2	0.1401
Germany	Windonshore	13	scenario2	2	0.1432
Germany	Windonshore	14	scenario2	2	0.1533
Germany	Windonshore	15	scenario2	2	0.1476
Germany	Windonshore	16	scenario2	2	0.1285
Germany	Windonshore	17	scenario2	2	0.147
Germany	Windonshore	18	scenario2	2	0.1804
Germany	Windonshore	19	scenario2	2	0.1769
Germany	Windonshore	20	scenario2	2	0.1554
Germany	Windonshore	21	scenario2	2	0.1303
Germany	Windonshore	22	scenario2	2	0.1108
Germany	Windonshore	23	scenario2	2	0.0998
Germany	Windonshore	24	scenario2	2	0.0892
Denmark	Windonshore	1	scenario2	2	0.099
Denmark	Windonshore	2	scenario2	2	0.1169
Denmark	Windonshore	3	scenario2	2	0.1338
Denmark	Windonshore	4	scenario2	2	0.1404
Denmark	Windonshore	5	scenario2	2	0.14
Denmark	Windonshore	6	scenario2	2	0.1364
Denmark	Windonshore	7	scenario2	2	0.1321
Denmark	Windonshore	8	scenario2	2	0.1269
Denmark	Windonshore	9	scenario2	2	0.1203
Denmark	Windonshore	10	scenario2	2	0.111
Denmark	Windonshore	11	scenario2	2	0.0999
Denmark	Windonshore	12	scenario2	2	0.0857
Denmark	Windonshore	13	scenario2	2	0.0695
Denmark	Windonshore	14	scenario2	2	0.0574
Denmark	Windonshore	15	scenario2	2	0.0588
Denmark	Windonshore	16	scenario2	2	0.0776
Denmark	Windonshore	17	scenario2	2	0.1006
Denmark	Windonshore	18	scenario2	2	0.1092
Denmark	Windonshore	19	scenario2	2	0.1194
Denmark	Windonshore	20	scenario2	2	0.1561
Denmark	Windonshore	21	scenario2	2	0.2012
Denmark	Windonshore	22	scenario2	2	0.2341
Denmark	Windonshore	23	scenario2	2	0.2618
Denmark	Windonshore	24	scenario2	2	0.2977
France	Windonshore	1	scenario2	2	0.2327
France	Windonshore	2	scenario2	2	0.1987
France	Windonshore	3	scenario2	2	0.1708
France	Windonshore	4	scenario2	2	0.1486
France	Windonshore	5	scenario2	2	0.1281
France	Windonshore	6	scenario2	2	0.1177
France	Windonshore	7	scenario2	2	0.1135
France	Windonshore	8	scenario2	2	0.1132
France	Windonshore	9	scenario2	2	0.1129
France	Windonshore	10	scenario2	2	0.1146
France	Windonshore	11	scenario2	2	0.1096
France	Windonshore	12	scenario2	2	0.1026
France	Windonshore	13	scenario2	2	0.102
France	Windonshore	14	scenario2	2	0.1205
France	Windonshore	15	scenario2	2	0.1438
France	Windonshore	16	scenario2	2	0.158
France	Windonshore	17	scenario2	2	0.1613
France	Windonshore	18	scenario2	2	0.1784
France	Windonshore	19	scenario2	2	0.2145
France	Windonshore	20	scenario2	2	0.2347
France	Windonshore	21	scenario2	2	0.2384
France	Windonshore	22	scenario2	2	0.2369
France	Windonshore	23	scenario2	2	0.2296
France	Windonshore	24	scenario2	2	0.2085
Germany	Windoffshore	1	scenario2	2	0.3426
Germany	Windoffshore	2	scenario2	2	0.3584
Germany	Windoffshore	3	scenario2	2	0.3789
Germany	Windoffshore	4	scenario2	2	0.3943
Germany	Windoffshore	5	scenario2	2	0.3979
Germany	Windoffshore	6	scenario2	2	0.4005
Germany	Windoffshore	7	scenario2	2	0.4148
Germany	Windoffshore	8	scenario2	2	0.4155
Germany	Windoffshore	9	scenario2	2	0.395
Germany	Windoffshore	10	scenario2	2	0.3549
Germany	Windoffshore	11	scenario2	2	0.2959
Germany	Windoffshore	12	scenario2	2	0.2508
Germany	Windoffshore	13	scenario2	2	0.2181
Germany	Windoffshore	14	scenario2	2	0.1892
Germany	Windoffshore	15	scenario2	2	0.1609
Germany	Windoffshore	16	scenario2	2	0.146
Germany	Windoffshore	17	scenario2	2	0.1458
Germany	Windoffshore	18	scenario2	2	0.1436
Germany	Windoffshore	19	scenario2	2	0.1218
Germany	Windoffshore	20	scenario2	2	0.0804
Germany	Windoffshore	21	scenario2	2	0.067
Germany	Windoffshore	22	scenario2	2	0.0981
Germany	Windoffshore	23	scenario2	2	0.1299
Germany	Windoffshore	24	scenario2	2	0.1469
Denmark	Windoffshore	1	scenario2	2	0.343
Denmark	Windoffshore	2	scenario2	2	0.3752
Denmark	Windoffshore	3	scenario2	2	0.4101
Denmark	Windoffshore	4	scenario2	2	0.4313
Denmark	Windoffshore	5	scenario2	2	0.4341
Denmark	Windoffshore	6	scenario2	2	0.4191
Denmark	Windoffshore	7	scenario2	2	0.4002
Denmark	Windoffshore	8	scenario2	2	0.3714
Denmark	Windoffshore	9	scenario2	2	0.3323
Denmark	Windoffshore	10	scenario2	2	0.2962
Denmark	Windoffshore	11	scenario2	2	0.2548
Denmark	Windoffshore	12	scenario2	2	0.2165
Denmark	Windoffshore	13	scenario2	2	0.1804
Denmark	Windoffshore	14	scenario2	2	0.1503
Denmark	Windoffshore	15	scenario2	2	0.1284
Denmark	Windoffshore	16	scenario2	2	0.1238
Denmark	Windoffshore	17	scenario2	2	0.1293
Denmark	Windoffshore	18	scenario2	2	0.1265
Denmark	Windoffshore	19	scenario2	2	0.116
Denmark	Windoffshore	20	scenario2	2	0.1196
Denmark	Windoffshore	21	scenario2	2	0.1497
Denmark	Windoffshore	22	scenario2	2	0.1922
Denmark	Windoffshore	23	scenario2	2	0.2281
Denmark	Windoffshore	24	scenario2	2	0.2576
France	Windoffshore	1	scenario2	2	0.5494
France	Windoffshore	2	scenario2	2	0.5408
France	Windoffshore	3	scenario2	2	0.5236
France	Windoffshore	4	scenario2	2	0.4698
France	Windoffshore	5	scenario2	2	0.3584
France	Windoffshore	6	scenario2	2	0.2997
France	Windoffshore	7	scenario2	2	0.3279
France	Windoffshore	8	scenario2	2	0.2764
France	Windoffshore	9	scenario2	2	0.2777
France	Windoffshore	10	scenario2	2	0.3252
France	Windoffshore	11	scenario2	2	0.3768
France	Windoffshore	12	scenario2	2	0.3472
France	Windoffshore	13	scenario2	2	0.2932
France	Windoffshore	14	scenario2	2	0.2614
France	Windoffshore	15	scenario2	2	0.357
France	Windoffshore	16	scenario2	2	0.4654
France	Windoffshore	17	scenario2	2	0.5294
France	Windoffshore	18	scenario2	2	0.5663
France	Windoffshore	19	scenario2	2	0.6222
France	Windoffshore	20	scenario2	2	0.6392
France	Windoffshore	21	scenario2	2	0.6366
France	Windoffshore	22	scenario2	2	0.634
France	Windoffshore	23	scenario2	2	0.6262
France	Windoffshore	24	scenario2	2	0.6519
Germany	Hydrorun-of-the-river	1	scenario2	2	0.463716536
Germany	Hydrorun-of-the-river	2	scenario2	2	0.471300095
Germany	Hydrorun-of-the-river	3	scenario2	2	0.469742928
Germany	Hydrorun-of-the-river	4	scenario2	2	0.470122193
Germany	Hydrorun-of-the-river	5	scenario2	2	0.468619955
Germany	Hydrorun-of-the-river	6	scenario2	2	0.468273821
Germany	Hydrorun-of-the-river	7	scenario2	2	0.471654075
Germany	Hydrorun-of-the-river	8	scenario2	2	0.471627047
Germany	Hydrorun-of-the-river	9	scenario2	2	0.472615752
Germany	Hydrorun-of-the-river	10	scenario2	2	0.471799678
Germany	Hydrorun-of-the-river	11	scenario2	2	0.464373929
Germany	Hydrorun-of-the-river	12	scenario2	2	0.465783749
Germany	Hydrorun-of-the-river	13	scenario2	2	0.467652175
Germany	Hydrorun-of-the-river	14	scenario2	2	0.468500508
Germany	Hydrorun-of-the-river	15	scenario2	2	0.469758622
Germany	Hydrorun-of-the-river	16	scenario2	2	0.466445501
Germany	Hydrorun-of-the-river	17	scenario2	2	0.467823934
Germany	Hydrorun-of-the-river	18	scenario2	2	0.464984241
Germany	Hydrorun-of-the-river	19	scenario2	2	0.461541211
Germany	Hydrorun-of-the-river	20	scenario2	2	0.458687568
Germany	Hydrorun-of-the-river	21	scenario2	2	0.461478436
Germany	Hydrorun-of-the-river	22	scenario2	2	0.461311908
Germany	Hydrorun-of-the-river	23	scenario2	2	0.463120175
Germany	Hydrorun-of-the-river	24	scenario2	2	0.462172448
Denmark	Hydrorun-of-the-river	1	scenario2	2	0.282
Denmark	Hydrorun-of-the-river	2	scenario2	2	0.278
Denmark	Hydrorun-of-the-river	3	scenario2	2	0.276
Denmark	Hydrorun-of-the-river	4	scenario2	2	0.282
Denmark	Hydrorun-of-the-river	5	scenario2	2	0.282
Denmark	Hydrorun-of-the-river	6	scenario2	2	0.284
Denmark	Hydrorun-of-the-river	7	scenario2	2	0.284
Denmark	Hydrorun-of-the-river	8	scenario2	2	0.288
Denmark	Hydrorun-of-the-river	9	scenario2	2	0.286
Denmark	Hydrorun-of-the-river	10	scenario2	2	0.284
Denmark	Hydrorun-of-the-river	11	scenario2	2	0.276
Denmark	Hydrorun-of-the-river	12	scenario2	2	0.282
Denmark	Hydrorun-of-the-river	13	scenario2	2	0.276
Denmark	Hydrorun-of-the-river	14	scenario2	2	0.274
Denmark	Hydrorun-of-the-river	15	scenario2	2	0.268
Denmark	Hydrorun-of-the-river	16	scenario2	2	0.3
Denmark	Hydrorun-of-the-river	17	scenario2	2	0.286
Denmark	Hydrorun-of-the-river	18	scenario2	2	0.286
Denmark	Hydrorun-of-the-river	19	scenario2	2	0.284
Denmark	Hydrorun-of-the-river	20	scenario2	2	0.286
Denmark	Hydrorun-of-the-river	21	scenario2	2	0.286
Denmark	Hydrorun-of-the-river	22	scenario2	2	0.282
Denmark	Hydrorun-of-the-river	23	scenario2	2	0.288
Denmark	Hydrorun-of-the-river	24	scenario2	2	0.284
France	Hydrorun-of-the-river	1	scenario2	2	0.491690262
France	Hydrorun-of-the-river	2	scenario2	2	0.42878247
France	Hydrorun-of-the-river	3	scenario2	2	0.381632402
France	Hydrorun-of-the-river	4	scenario2	2	0.361812138
France	Hydrorun-of-the-river	5	scenario2	2	0.341499446
France	Hydrorun-of-the-river	6	scenario2	2	0.336698264
France	Hydrorun-of-the-river	7	scenario2	2	0.338421765
France	Hydrorun-of-the-river	8	scenario2	2	0.376585006
France	Hydrorun-of-the-river	9	scenario2	2	0.443309122
France	Hydrorun-of-the-river	10	scenario2	2	0.513849563
France	Hydrorun-of-the-river	11	scenario2	2	0.551643481
France	Hydrorun-of-the-river	12	scenario2	2	0.572202388
France	Hydrorun-of-the-river	13	scenario2	2	0.553120768
France	Hydrorun-of-the-river	14	scenario2	2	0.545611227
France	Hydrorun-of-the-river	15	scenario2	2	0.526775822
France	Hydrorun-of-the-river	16	scenario2	2	0.520004924
France	Hydrorun-of-the-river	17	scenario2	2	0.512126062
France	Hydrorun-of-the-river	18	scenario2	2	0.512987812
France	Hydrorun-of-the-river	19	scenario2	2	0.588944971
France	Hydrorun-of-the-river	20	scenario2	2	0.666625631
France	Hydrorun-of-the-river	21	scenario2	2	0.673150314
France	Hydrorun-of-the-river	22	scenario2	2	0.605318232
France	Hydrorun-of-the-river	23	scenario2	2	0.550904838
France	Hydrorun-of-the-river	24	scenario2	2	0.516311707
Germany	Solar	25	scenario2	2	0.438
Germany	Solar	26	scenario2	2	0.321
Germany	Solar	27	scenario2	2	0.204
Germany	Solar	28	scenario2	2	0.106
Germany	Solar	29	scenario2	2	0.035
Germany	Solar	30	scenario2	2	0.0
Germany	Solar	31	scenario2	2	0.0
Germany	Solar	32	scenario2	2	0.0
Germany	Solar	33	scenario2	2	0.0
Germany	Solar	34	scenario2	2	0.0
Germany	Solar	35	scenario2	2	0.0
Germany	Solar	36	scenario2	2	0.0
Germany	Solar	37	scenario2	2	0.0
Germany	Solar	38	scenario2	2	0.008
Germany	Solar	39	scenario2	2	0.056
Germany	Solar	40	scenario2	2	0.132
Germany	Solar	41	scenario2	2	0.22
Germany	Solar	42	scenario2	2	0.301
Germany	Solar	43	scenario2	2	0.36
Germany	Solar	44	scenario2	2	0.392
Germany	Solar	45	scenario2	2	0.401
Germany	Solar	46	scenario2	2	0.376
Germany	Solar	47	scenario2	2	0.341
Germany	Solar	48	scenario2	2	0.296
Denmark	Solar	25	scenario2	2	0.449
Denmark	Solar	26	scenario2	2	0.328
Denmark	Solar	27	scenario2	2	0.212
Denmark	Solar	28	scenario2	2	0.111
Denmark	Solar	29	scenario2	2	0.047
Denmark	Solar	30	scenario2	2	0.008
Denmark	Solar	31	scenario2	2	0.0
Denmark	Solar	32	scenario2	2	0.0
Denmark	Solar	33	scenario2	2	0.0
Denmark	Solar	34	scenario2	2	0.0
Denmark	Solar	35	scenario2	2	0.0
Denmark	Solar	36	scenario2	2	0.0
Denmark	Solar	37	scenario2	2	0.0
Denmark	Solar	38	scenario2	2	0.033
Denmark	Solar	39	scenario2	2	0.11
Denmark	Solar	40	scenario2	2	0.198
Denmark	Solar	41	scenario2	2	0.286
Denmark	Solar	42	scenario2	2	0.371
Denmark	Solar	43	scenario2	2	0.433
Denmark	Solar	44	scenario2	2	0.443
Denmark	Solar	45	scenario2	2	0.412
Denmark	Solar	46	scenario2	2	0.359
Denmark	Solar	47	scenario2	2	0.302
Denmark	Solar	48	scenario2	2	0.219
France	Solar	25	scenario2	2	0.287
France	Solar	26	scenario2	2	0.231
France	Solar	27	scenario2	2	0.168
France	Solar	28	scenario2	2	0.1
France	Solar	29	scenario2	2	0.04
France	Solar	30	scenario2	2	0.004
France	Solar	31	scenario2	2	0.0
France	Solar	32	scenario2	2	0.0
France	Solar	33	scenario2	2	0.0
France	Solar	34	scenario2	2	0.0
France	Solar	35	scenario2	2	0.0
France	Solar	36	scenario2	2	0.0
France	Solar	37	scenario2	2	0.0
France	Solar	38	scenario2	2	0.0
France	Solar	39	scenario2	2	0.014
France	Solar	40	scenario2	2	0.085
France	Solar	41	scenario2	2	0.197
France	Solar	42	scenario2	2	0.325
France	Solar	43	scenario2	2	0.446
France	Solar	44	scenario2	2	0.534
France	Solar	45	scenario2	2	0.577
France	Solar	46	scenario2	2	0.576
France	Solar	47	scenario2	2	0.539
France	Solar	48	scenario2	2	0.476
Germany	Windonshore	25	scenario2	2	0.0049
Germany	Windonshore	26	scenario2	2	0.0052
Germany	Windonshore	27	scenario2	2	0.0062
Germany	Windonshore	28	scenario2	2	0.0098
Germany	Windonshore	29	scenario2	2	0.0234
Germany	Windonshore	30	scenario2	2	0.053
Germany	Windonshore	31	scenario2	2	0.0789
Germany	Windonshore	32	scenario2	2	0.0901
Germany	Windonshore	33	scenario2	2	0.0943
Germany	Windonshore	34	scenario2	2	0.0973
Germany	Windonshore	35	scenario2	2	0.0999
Germany	Windonshore	36	scenario2	2	0.1012
Germany	Windonshore	37	scenario2	2	0.0984
Germany	Windonshore	38	scenario2	2	0.0841
Germany	Windonshore	39	scenario2	2	0.047
Germany	Windonshore	40	scenario2	2	0.0198
Germany	Windonshore	41	scenario2	2	0.0228
Germany	Windonshore	42	scenario2	2	0.0371
Germany	Windonshore	43	scenario2	2	0.0537
Germany	Windonshore	44	scenario2	2	0.0713
Germany	Windonshore	45	scenario2	2	0.0902
Germany	Windonshore	46	scenario2	2	0.111
Germany	Windonshore	47	scenario2	2	0.1315
Germany	Windonshore	48	scenario2	2	0.1481
Denmark	Windonshore	25	scenario2	2	0.0031
Denmark	Windonshore	26	scenario2	2	0.003
Denmark	Windonshore	27	scenario2	2	0.0042
Denmark	Windonshore	28	scenario2	2	0.0083
Denmark	Windonshore	29	scenario2	2	0.0134
Denmark	Windonshore	30	scenario2	2	0.0226
Denmark	Windonshore	31	scenario2	2	0.0297
Denmark	Windonshore	32	scenario2	2	0.032
Denmark	Windonshore	33	scenario2	2	0.0302
Denmark	Windonshore	34	scenario2	2	0.0259
Denmark	Windonshore	35	scenario2	2	0.0216
Denmark	Windonshore	36	scenario2	2	0.0201
Denmark	Windonshore	37	scenario2	2	0.0202
Denmark	Windonshore	38	scenario2	2	0.0203
Denmark	Windonshore	39	scenario2	2	0.018
Denmark	Windonshore	40	scenario2	2	0.0124
Denmark	Windonshore	41	scenario2	2	0.0099
Denmark	Windonshore	42	scenario2	2	0.0102
Denmark	Windonshore	43	scenario2	2	0.0108
Denmark	Windonshore	44	scenario2	2	0.0132
Denmark	Windonshore	45	scenario2	2	0.0175
Denmark	Windonshore	46	scenario2	2	0.0209
Denmark	Windonshore	47	scenario2	2	0.0229
Denmark	Windonshore	48	scenario2	2	0.0271
France	Windonshore	25	scenario2	2	0.2334
France	Windonshore	26	scenario2	2	0.1938
France	Windonshore	27	scenario2	2	0.1603
France	Windonshore	28	scenario2	2	0.1408
France	Windonshore	29	scenario2	2	0.134
France	Windonshore	30	scenario2	2	0.1503
France	Windonshore	31	scenario2	2	0.1871
France	Windonshore	32	scenario2	2	0.2036
France	Windonshore	33	scenario2	2	0.2078
France	Windonshore	34	scenario2	2	0.1987
France	Windonshore	35	scenario2	2	0.1877
France	Windonshore	36	scenario2	2	0.1699
France	Windonshore	37	scenario2	2	0.1478
France	Windonshore	38	scenario2	2	0.1306
France	Windonshore	39	scenario2	2	0.1159
France	Windonshore	40	scenario2	2	0.0971
France	Windonshore	41	scenario2	2	0.1038
France	Windonshore	42	scenario2	2	0.1268
France	Windonshore	43	scenario2	2	0.1431
France	Windonshore	44	scenario2	2	0.1511
France	Windonshore	45	scenario2	2	0.1513
France	Windonshore	46	scenario2	2	0.1479
France	Windonshore	47	scenario2	2	0.1417
France	Windonshore	48	scenario2	2	0.1327
Germany	Windoffshore	25	scenario2	2	0.0624
Germany	Windoffshore	26	scenario2	2	0.0796
Germany	Windoffshore	27	scenario2	2	0.1052
Germany	Windoffshore	28	scenario2	2	0.1373
Germany	Windoffshore	29	scenario2	2	0.1744
Germany	Windoffshore	30	scenario2	2	0.2044
Germany	Windoffshore	31	scenario2	2	0.2163
Germany	Windoffshore	32	scenario2	2	0.206
Germany	Windoffshore	33	scenario2	2	0.1915
Germany	Windoffshore	34	scenario2	2	0.1683
Germany	Windoffshore	35	scenario2	2	0.1435
Germany	Windoffshore	36	scenario2	2	0.1194
Germany	Windoffshore	37	scenario2	2	0.1015
Germany	Windoffshore	38	scenario2	2	0.0874
Germany	Windoffshore	39	scenario2	2	0.0714
Germany	Windoffshore	40	scenario2	2	0.0504
Germany	Windoffshore	41	scenario2	2	0.0314
Germany	Windoffshore	42	scenario2	2	0.0291
Germany	Windoffshore	43	scenario2	2	0.0469
Germany	Windoffshore	44	scenario2	2	0.0708
Germany	Windoffshore	45	scenario2	2	0.1071
Germany	Windoffshore	46	scenario2	2	0.1435
Germany	Windoffshore	47	scenario2	2	0.1606
Germany	Windoffshore	48	scenario2	2	0.1832
Denmark	Windoffshore	25	scenario2	2	0.0015
Denmark	Windoffshore	26	scenario2	2	0.0042
Denmark	Windoffshore	27	scenario2	2	0.01
Denmark	Windoffshore	28	scenario2	2	0.0238
Denmark	Windoffshore	29	scenario2	2	0.0422
Denmark	Windoffshore	30	scenario2	2	0.0611
Denmark	Windoffshore	31	scenario2	2	0.0718
Denmark	Windoffshore	32	scenario2	2	0.072
Denmark	Windoffshore	33	scenario2	2	0.067
Denmark	Windoffshore	34	scenario2	2	0.0598
Denmark	Windoffshore	35	scenario2	2	0.0534
Denmark	Windoffshore	36	scenario2	2	0.0517
Denmark	Windoffshore	37	scenario2	2	0.0514
Denmark	Windoffshore	38	scenario2	2	0.0514
Denmark	Windoffshore	39	scenario2	2	0.0489
Denmark	Windoffshore	40	scenario2	2	0.0422
Denmark	Windoffshore	41	scenario2	2	0.0348
Denmark	Windoffshore	42	scenario2	2	0.0355
Denmark	Windoffshore	43	scenario2	2	0.0489
Denmark	Windoffshore	44	scenario2	2	0.0621
Denmark	Windoffshore	45	scenario2	2	0.0606
Denmark	Windoffshore	46	scenario2	2	0.0518
Denmark	Windoffshore	47	scenario2	2	0.0479
Denmark	Windoffshore	48	scenario2	2	0.0552
France	Windoffshore	25	scenario2	2	0.4172
France	Windoffshore	26	scenario2	2	0.3825
France	Windoffshore	27	scenario2	2	0.3669
France	Windoffshore	28	scenario2	2	0.3403
France	Windoffshore	29	scenario2	2	0.2802
France	Windoffshore	30	scenario2	2	0.2726
France	Windoffshore	31	scenario2	2	0.2651
France	Windoffshore	32	scenario2	2	0.1957
France	Windoffshore	33	scenario2	2	0.1377
France	Windoffshore	34	scenario2	2	0.1122
France	Windoffshore	35	scenario2	2	0.1046
France	Windoffshore	36	scenario2	2	0.0882
France	Windoffshore	37	scenario2	2	0.0638
France	Windoffshore	38	scenario2	2	0.0254
France	Windoffshore	39	scenario2	2	0.0022
France	Windoffshore	40	scenario2	2	0.0
France	Windoffshore	41	scenario2	2	0.0
France	Windoffshore	42	scenario2	2	0.0
France	Windoffshore	43	scenario2	2	0.0
France	Windoffshore	44	scenario2	2	0.0
France	Windoffshore	45	scenario2	2	0.0
France	Windoffshore	46	scenario2	2	0.0
France	Windoffshore	47	scenario2	2	0.0
France	Windoffshore	48	scenario2	2	0.0
Germany	Hydrorun-of-the-river	25	scenario2	2	0.689451635
Germany	Hydrorun-of-the-river	26	scenario2	2	0.693591292
Germany	Hydrorun-of-the-river	27	scenario2	2	0.693086477
Germany	Hydrorun-of-the-river	28	scenario2	2	0.692354103
Germany	Hydrorun-of-the-river	29	scenario2	2	0.69114307
Germany	Hydrorun-of-the-river	30	scenario2	2	0.69049178
Germany	Hydrorun-of-the-river	31	scenario2	2	0.688761983
Germany	Hydrorun-of-the-river	32	scenario2	2	0.689546669
Germany	Hydrorun-of-the-river	33	scenario2	2	0.686059174
Germany	Hydrorun-of-the-river	34	scenario2	2	0.684659817
Germany	Hydrorun-of-the-river	35	scenario2	2	0.674343806
Germany	Hydrorun-of-the-river	36	scenario2	2	0.67420605
Germany	Hydrorun-of-the-river	37	scenario2	2	0.673054305
Germany	Hydrorun-of-the-river	38	scenario2	2	0.671924356
Germany	Hydrorun-of-the-river	39	scenario2	2	0.672105706
Germany	Hydrorun-of-the-river	40	scenario2	2	0.674174662
Germany	Hydrorun-of-the-river	41	scenario2	2	0.674328112
Germany	Hydrorun-of-the-river	42	scenario2	2	0.673611432
Germany	Hydrorun-of-the-river	43	scenario2	2	0.672704683
Germany	Hydrorun-of-the-river	44	scenario2	2	0.669683641
Germany	Hydrorun-of-the-river	45	scenario2	2	0.670805742
Germany	Hydrorun-of-the-river	46	scenario2	2	0.669147438
Germany	Hydrorun-of-the-river	47	scenario2	2	0.669627841
Germany	Hydrorun-of-the-river	48	scenario2	2	0.670849336
Denmark	Hydrorun-of-the-river	25	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	26	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	27	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	28	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	29	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	30	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	31	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	32	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	33	scenario2	2	0.214
Denmark	Hydrorun-of-the-river	34	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	35	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	36	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	37	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	38	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	39	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	40	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	41	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	42	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	43	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	44	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	45	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	46	scenario2	2	0.212
Denmark	Hydrorun-of-the-river	47	scenario2	2	0.21
Denmark	Hydrorun-of-the-river	48	scenario2	2	0.21
France	Hydrorun-of-the-river	25	scenario2	2	0.543149083
France	Hydrorun-of-the-river	26	scenario2	2	0.558045057
France	Hydrorun-of-the-river	27	scenario2	2	0.572817924
France	Hydrorun-of-the-river	28	scenario2	2	0.57121753
France	Hydrorun-of-the-river	29	scenario2	2	0.575033854
France	Hydrorun-of-the-river	30	scenario2	2	0.550412409
France	Hydrorun-of-the-river	31	scenario2	2	0.542533547
France	Hydrorun-of-the-river	32	scenario2	2	0.519020066
France	Hydrorun-of-the-river	33	scenario2	2	0.502646805
France	Hydrorun-of-the-river	34	scenario2	2	0.495506586
France	Hydrorun-of-the-river	35	scenario2	2	0.496614551
France	Hydrorun-of-the-river	36	scenario2	2	0.477286717
France	Hydrorun-of-the-river	37	scenario2	2	0.470146498
France	Hydrorun-of-the-river	38	scenario2	2	0.46694571
France	Hydrorun-of-the-river	39	scenario2	2	0.467191924
France	Hydrorun-of-the-river	40	scenario2	2	0.480364397
France	Hydrorun-of-the-river	41	scenario2	2	0.508432845
France	Hydrorun-of-the-river	42	scenario2	2	0.515819279
France	Hydrorun-of-the-river	43	scenario2	2	0.5264065
France	Hydrorun-of-the-river	44	scenario2	2	0.546965407
France	Hydrorun-of-the-river	45	scenario2	2	0.561615167
France	Hydrorun-of-the-river	46	scenario2	2	0.578111535
France	Hydrorun-of-the-river	47	scenario2	2	0.581804752
